Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,,49.20356341,147.6106902,24.60178171,98.40712682,147.6106902,369.0267256
,,,,,,,,,51.56130775,154.6839232,25.78065387,103.1226155,154.6839232,386.7098081
,,,,,,,,,55.51737315,166.5521194,27.75868657,111.0347463,166.5521194,416.3802986
,,,,,,,,,60.21520081,180.6456024,30.1076004,120.4304016,180.6456024,451.6140061
,,,,,,,,,62.51996212,187.5598864,31.25998106,125.0399242,187.5598864,468.8997159
,,,,,,,,,62.14025049,186.4207515,31.07012525,124.280501,186.4207515,466.0518787
,,,,,,,,,61.50445427,184.5133628,30.75222713,123.0089085,184.5133628,461.283407
,,,,,,,,,61.58392879,184.7517864,30.7919644,123.1678576,184.7517864,461.879466
,,,,,,,,,62.1579115,186.4737345,31.07895575,124.315823,186.4737345,466.1843362
,,,,,,,,,61.51328477,184.5398543,30.75664238,123.0265695,184.5398543,461.3496358
,,,,,,,,,60.78918351,182.3675505,30.39459176,121.578367,182.3675505,455.9188763
,,,,,,,,,61.3278442,183.9835326,30.6639221,122.6556884,183.9835326,459.9588315
,,,,,,,,,64.26840174,192.8052052,32.13420087,128.5368035,192.8052052,482.0130131
,,,,,,,,,68.47172123,205.4151637,34.23586062,136.9434425,205.4151637,513.5379092
,,,,,,,,,70.87361808,212.6208542,35.43680904,141.7472362,212.6208542,531.5521356
,,,,,,,,,70.45858443,211.3757533,35.22929222,140.9171689,211.3757533,528.4393833
,,,,,,,,,68.80728035,206.421841,34.40364017,137.6145607,206.421841,516.0546026
,,,,,,,,,66.24643444,198.7393033,33.12321722,132.4928689,198.7393033,496.8482583
,,,,,,,,,63.3058769,189.9176307,31.65293845,126.6117538,189.9176307,474.7940768
,,,,,,,,,60.11806527,180.3541958,30.05903264,120.2361305,180.3541958,450.8854896
,,,,,,,,,45.57422663,136.7226799,22.78711331,91.14845326,136.7226799,341.8066997
,,,,,,,,,44.73532883,134.2059865,22.36766442,89.47065766,134.2059865,335.5149662
,,,,,,,,,44.54988827,133.6496648,22.27494413,89.09977653,133.6496648,334.124162
,,,,,,,,,44.74415933,134.232478,22.37207967,89.48831867,134.232478,335.581195
,,,,,,,,,46.36897191,139.1069157,23.18448595,92.73794382,139.1069157,347.7672893
,,,,,,,,,49.30952945,147.9285883,24.65476472,98.6190589,147.9285883,369.8214709
,,,,,,,,,52.25891749,156.7767525,26.12945875,104.517835,156.7767525,391.9418812
,,,,,,,,,54.5371873,163.6115619,27.26859365,109.0743746,163.6115619,409.0289047
,,,,,,,,,55.33193258,165.9957977,27.66596629,110.6638652,165.9957977,414.9894944
,,,,,,,,,54.96105145,164.8831543,27.48052572,109.9221029,164.8831543,412.2078859
,,,,,,,,,54.97871246,164.9361374,27.48935623,109.9574249,164.9361374,412.3403434
,,,,,,,,,54.84625491,164.5387647,27.42312745,109.6925098,164.5387647,411.3469118
,,,,,,,,,54.10449265,162.3134779,27.05224632,108.2089853,162.3134779,405.7836949
,,,,,,,,,53.10664579,159.3199374,26.5533229,106.2132916,159.3199374,398.2998435
,,,,,,,,,53.1154763,159.3464289,26.55773815,106.2309526,159.3464289,398.3660722
,,,,,,,,,53.99852661,161.9955798,26.9992633,107.9970532,161.9955798,404.9889496
,,,,,,,,,55.34959359,166.0487808,27.67479679,110.6991872,166.0487808,415.1219519
,,,,,,,,,55.72930522,167.1879157,27.86465261,111.4586104,167.1879157,417.9697892
,,,,,,,,,56.32977943,168.9893383,28.16488972,112.6595589,168.9893383,422.4733458
,,,,,,,,,57.41593132,172.247794,28.70796566,114.8318626,172.247794,430.6194849
,,,,,,,,,56.32094893,168.9628468,28.16047447,112.6418979,168.9628468,422.407117
,,,,,,,,,53.24793384,159.7438015,26.62396692,106.4958677,159.7438015,399.3595038
,,,,,,,,,49.96298668,149.88896,24.98149334,99.92597336,149.88896,374.7224001
,,,,,,,,,47.43746279,142.3123884,23.71873139,94.87492557,142.3123884,355.7809709
,,,,,,,,,60.08274326,180.2482298,30.04137163,120.1654865,180.2482298,450.6205745
,,,,,,,,,57.46008383,172.3802515,28.73004192,114.9201677,172.3802515,430.9506288
,,,,,,,,,55.59684767,166.790543,27.79842384,111.1936953,166.790543,416.9763576
,,,,,,,,,54.79327189,164.3798157,27.39663595,109.5865438,164.3798157,410.9495392
,,,,,,,,,56.40042346,169.2012704,28.20021173,112.8008469,169.2012704,423.0031759
,,,,,,,,,57.66318541,172.9895562,28.8315927,115.3263708,172.9895562,432.4738905
,,,,,,,,,62.65241967,187.957259,31.32620984,125.3048393,187.957259,469.8931475
,,,,,,,,,68.34809419,205.0442826,34.17404709,136.6961884,205.0442826,512.6107064
,,,,,,,,,73.06358286,219.1907486,36.53179143,146.1271657,219.1907486,547.9768714
,,,,,,,,,77.12561429,231.3768429,38.56280715,154.2512286,231.3768429,578.4421072
,,,,,,,,,79.58932467,238.767974,39.79466233,159.1786493,238.767974,596.919935
,,,,,,,,,82.16783158,246.5034947,41.08391579,164.3356632,246.5034947,616.2587368
,,,,,,,,,83.14801742,249.4440523,41.57400871,166.2960348,249.4440523,623.6101307
,,,,,,,,,84.18118629,252.5435589,42.09059315,168.3623726,252.5435589,631.3588972
,,,,,,,,,85.07306711,255.2192013,42.53653355,170.1461342,255.2192013,638.0480033
,,,,,,,,,86.79501522,260.3850456,43.39750761,173.5900304,260.3850456,650.9626141
,,,,,,,,,88.30503125,264.9150937,44.15251562,176.6100625,264.9150937,662.2877344
,,,,,,,,,86.98045578,260.9413673,43.49022789,173.9609116,260.9413673,652.3534184
,,,,,,,,,85.96494792,257.8948438,42.98247396,171.9298958,257.8948438,644.7371094
,,,,,,,,,86.73320169,260.1996051,43.36660085,173.4664034,260.1996051,650.4990127
,,,,,,,,,84.01340673,252.0402202,42.00670337,168.0268135,252.0402202,630.1005505
,,,,,,,,,78.07047813,234.2114344,39.03523906,156.1409563,234.2114344,585.528586
,,,,,,,,,72.10988852,216.3296656,36.05494426,144.219777,216.3296656,540.8241639
,,,,,,,,,66.9793662,200.9380986,33.4896831,133.9587324,200.9380986,502.3452465
,,,,,,,,,46.07756531,138.2326959,23.03878265,92.15513061,138.2326959,345.5817398
,,,,,,,,,44.42626122,133.2787837,22.21313061,88.85252244,133.2787837,333.1969592
,,,,,,,,,44.60287128,133.8086139,22.30143564,89.20574257,133.8086139,334.5215346
,,,,,,,,,44.66468481,133.9940544,22.3323424,89.32936961,133.9940544,334.985136
,,,,,,,,,44.88544738,134.6563422,22.44272369,89.77089477,134.6563422,336.6408554
,,,,,,,,,46.40429392,139.2128818,23.20214696,92.80858784,139.2128818,348.0322044
,,,,,,,,,48.98280083,146.9484025,24.49140042,97.96560167,146.9484025,367.3710063
,,,,,,,,,51.23457913,153.7037374,25.61728957,102.4691583,153.7037374,384.2593435
,,,,,,,,,53.53934045,160.6180213,26.76967022,107.0786809,160.6180213,401.5450534
,,,,,,,,,55.51737315,166.5521194,27.75868657,111.0347463,166.5521194,416.3802986
,,,,,,,,,56.43574547,169.3072364,28.21787274,112.8714909,169.3072364,423.268091
,,,,,,,,,56.41808447,169.2542534,28.20904223,112.8361689,169.2542534,423.1356335
,,,,,,,,,56.26796591,168.8038977,28.13398296,112.5359318,168.8038977,422.0097443
,,,,,,,,,56.30328792,168.9098638,28.15164396,112.6065758,168.9098638,422.2746594
,,,,,,,,,56.70066057,170.1019817,28.35033028,113.4013211,170.1019817,425.2549542
,,,,,,,,,57.68967692,173.0690307,28.84483846,115.3793538,173.0690307,432.6725769
,,,,,,,,,58.98776087,176.9632826,29.49388044,117.9755217,176.9632826,442.4082066
,,,,,,,,,58.31664264,174.9499279,29.15832132,116.6332853,174.9499279,437.3748198
,,,,,,,,,58.02523603,174.0757081,29.01261802,116.0504721,174.0757081,435.1892703
,,,,,,,,,56.19732189,168.5919657,28.09866094,112.3946438,168.5919657,421.4799142
,,,,,,,,,54.35174673,163.0552402,27.17587337,108.7034935,163.0552402,407.6381005
,,,,,,,,,52.06464642,156.1939393,26.03232321,104.1292928,156.1939393,390.4848482
,,,,,,,,,48.70905524,146.1271657,24.35452762,97.41811047,146.1271657,365.3179143
,,,,,,,,,46.11288732,138.338662,23.05644366,92.22577464,138.338662,345.8466549
,,,,,,,,,50.26322379,150.7896714,25.13161189,100.5264476,150.7896714,376.9741784
,,,,,,,,,49.66274957,148.9882487,24.83137479,99.32549915,148.9882487,372.4706218
,,,,,,,,,49.48613951,148.4584185,24.74306976,98.97227902,148.4584185,371.1460463
,,,,,,,,,49.98947819,149.9684346,24.9947391,99.97895638,149.9684346,374.9210864
,,,,,,,,,52.0028329,156.0084987,26.00141645,104.0056658,156.0084987,390.0212468
,,,,,,,,,56.26796591,168.8038977,28.13398296,112.5359318,168.8038977,422.0097443
,,,,,,,,,61.74287785,185.2286335,30.87143892,123.4857557,185.2286335,463.0715839
,,,,,,,,,62.4404876,187.3214628,31.2202438,124.8809752,187.3214628,468.303657
,,,,,,,,,61.62808131,184.8842439,30.81404065,123.2561626,184.8842439,462.2106098
,,,,,,,,,60.32999735,180.989992,30.16499867,120.6599947,180.989992,452.4749801
,,,,,,,,,58.63454075,175.9036222,29.31727037,117.2690815,175.9036222,439.7590556
,,,,,,,,,58.01640553,174.0492166,29.00820277,116.0328111,174.0492166,435.1230415
,,,,,,,,,59.17320144,177.5196043,29.58660072,118.3464029,177.5196043,443.7990108
,,,,,,,,,58.67869327,176.0360798,29.33934663,117.3573865,176.0360798,440.0901995
,,,,,,,,,59.60589609,178.8176883,29.80294805,119.2117922,178.8176883,447.0442207
,,,,,,,,,61.66340332,184.99021,30.83170166,123.3268066,184.99021,462.4755249
,,,,,,,,,63.96816464,191.9044939,31.98408232,127.9363293,191.9044939,479.7612348
,,,,,,,,,64.84238445,194.5271533,32.42119222,129.6847689,194.5271533,486.3178834
,,,,,,,,,64.44501181,193.3350354,32.2225059,128.8900236,193.3350354,483.3375885
,,,,,,,,,62.98797879,188.9639364,31.4939894,125.9759576,188.9639364,472.4098409
,,,,,,,,,60.86865804,182.6059741,30.43432902,121.7373161,182.6059741,456.5149353
,,,,,,,,,57.78681245,173.3604373,28.89340622,115.5736249,173.3604373,433.4010934
,,,,,,,,,54.10449265,162.3134779,27.05224632,108.2089853,162.3134779,405.7836949
,,,,,,,,,51.52598573,154.5779572,25.76299287,103.0519715,154.5779572,386.444893
,,,,,,,,,57.0320252,171.0960756,28.5160126,114.0640504,171.0960756,427.740189
,,,,,,,,,55.54761762,166.6428529,27.77380881,111.0952352,166.6428529,416.6071322
,,,,,,,,,55.46615623,166.3984687,27.73307811,110.9323125,166.3984687,415.9961717
,,,,,,,,,55.29418218,165.8825465,27.64709109,110.5883644,165.8825465,414.7063664
,,,,,,,,,55.78295053,167.3488516,27.89147526,111.5659011,167.3488516,418.372129
,,,,,,,,,57.70181886,173.1054566,28.85090943,115.4036377,173.1054566,432.7636414
,,,,,,,,,61.68437577,185.0531273,30.84218788,123.3687515,185.0531273,462.6328183
,,,,,,,,,65.77554786,197.3266436,32.88777393,131.5510957,197.3266436,493.316609
,,,,,,,,,66.58111051,199.7433315,33.29055526,133.162221,199.7433315,499.3583288
,,,,,,,,,64.07390991,192.2217297,32.03695496,128.1478198,192.2217297,480.5543243
,,,,,,,,,62.43563082,187.3068925,31.21781541,124.8712616,187.3068925,468.2672312
,,,,,,,,,61.93781121,185.8134336,30.9689056,123.8756224,185.8134336,464.533584
,,,,,,,,,61.05078717,183.1523615,30.52539358,122.1015743,183.1523615,457.8809038
,,,,,,,,,60.50771123,181.5231337,30.25385561,121.0154225,181.5231337,453.8078342
,,,,,,,,,60.55296755,181.6589027,30.27648378,121.1059351,181.6589027,454.1472567
,,,,,,,,,62.16409285,186.4922785,31.08204642,124.3281857,186.4922785,466.2306964
,,,,,,,,,64.89757509,194.6927253,32.44878755,129.7951502,194.6927253,486.7318132
,,,,,,,,,69.24218263,207.7265479,34.62109131,138.4843653,207.7265479,519.3163697
,,,,,,,,,70.10205287,210.3061586,35.05102644,140.2041057,210.3061586,525.7653965
,,,,,,,,,67.83923644,203.5177093,33.91961822,135.6784729,203.5177093,508.7942733
,,,,,,,,,66.36388014,199.0916404,33.18194007,132.7277603,199.0916404,497.729101
,,,,,,,,,63.64850042,190.9455013,31.82425021,127.2970008,190.9455013,477.3637532
,,,,,,,,,59.91032769,179.7309831,29.95516384,119.8206554,179.7309831,449.3274577
,,,,,,,,,56.74238469,170.2271541,28.37119235,113.4847694,170.2271541,425.5678852
,,,,,,,,,50.36124237,151.0837271,25.18062119,100.7224847,151.0837271,377.7093178
,,,,,,,,,49.10311644,147.3093493,24.55155822,98.20623288,147.3093493,368.2733733
,,,,,,,,,48.83157847,146.4947354,24.41578923,97.66315694,146.4947354,366.2368385
,,,,,,,,,49.01260378,147.0378113,24.50630189,98.02520756,147.0378113,367.5945284
,,,,,,,,,50.4336525,151.3009575,25.21682625,100.867305,151.3009575,378.2523937
,,,,,,,,,52.85034044,158.5510213,26.42517022,105.7006809,158.5510213,396.3775533
,,,,,,,,,56.90530748,170.7159224,28.45265374,113.810615,170.7159224,426.7898061
,,,,,,,,,61.72058083,185.1617425,30.86029041,123.4411617,185.1617425,462.9043562
,,,,,,,,,64.08296118,192.2488835,32.04148059,128.1659224,192.2488835,480.6222088
,,,,,,,,,63.69375675,191.0812703,31.84687838,127.3875135,191.0812703,477.7031756
,,,,,,,,,63.04206562,189.1261969,31.52103281,126.0841312,189.1261969,472.8154922
,,,,,,,,,63.12352701,189.370581,31.56176351,126.247054,189.370581,473.4264526
,,,,,,,,,63.71185928,191.1355779,31.85592964,127.4237186,191.1355779,477.8389446
,,,,,,,,,63.05111689,189.1533507,31.52555844,126.1022338,189.1533507,472.8833767
,,,,,,,,,62.3089131,186.9267393,31.15445655,124.6178262,186.9267393,467.3168483
,,,,,,,,,62.86104031,188.5831209,31.43052015,125.7220806,188.5831209,471.4578023
,,,,,,,,,65.87511179,197.6253354,32.93755589,131.7502236,197.6253354,494.0633384
,,,,,,,,,70.18351426,210.5505428,35.09175713,140.3670285,210.5505428,526.376357
,,,,,,,,,72.64545853,217.9363756,36.32272927,145.2909171,217.9363756,544.840939
,,,,,,,,,72.22004905,216.6601471,36.11002452,144.4400981,216.6601471,541.6503678
,,,,,,,,,70.52746236,211.5823871,35.26373118,141.0549247,211.5823871,528.9559677
,,,,,,,,,67.9025953,203.7077859,33.95129765,135.8051906,203.7077859,509.2694648
,,,,,,,,,64.88852383,194.6655715,32.44426191,129.7770477,194.6655715,486.6639287
,,,,,,,,,61.62101691,184.8630507,30.81050845,123.2420338,184.8630507,462.1576268
,,,,,,,,,46.71358229,140.1407469,23.35679115,93.42716459,140.1407469,350.3518672
,,,,,,,,,45.85371205,137.5611362,22.92685603,91.7074241,137.5611362,343.9028404
,,,,,,,,,45.66363547,136.9909064,22.83181774,91.32727094,136.9909064,342.477266
,,,,,,,,,45.86276332,137.58829,22.93138166,91.72552664,137.58829,343.9707249
,,,,,,,,,47.52819621,142.5845886,23.7640981,95.05639241,142.5845886,356.4614716
,,,,,,,,,50.54226769,151.6268031,25.27113384,101.0845354,151.6268031,379.0670076
,,,,,,,,,53.56539043,160.6961713,26.78269522,107.1307809,160.6961713,401.7404282
,,,,,,,,,55.90061698,167.7018509,27.95030849,111.801234,167.7018509,419.2546274
,,,,,,,,,56.7152309,170.1456927,28.35761545,113.4304618,170.1456927,425.3642317
,,,,,,,,,56.33507774,169.0052332,28.16753887,112.6701555,169.0052332,422.513083
,,,,,,,,,56.35318027,169.0595408,28.17659013,112.7063605,169.0595408,422.648852
,,,,,,,,,56.21741128,168.6522338,28.10870564,112.4348226,168.6522338,421.6305846
,,,,,,,,,55.45710496,166.3713149,27.72855248,110.9142099,166.3713149,415.9282872
,,,,,,,,,54.43431194,163.3029358,27.21715597,108.8686239,163.3029358,408.2573395
,,,,,,,,,54.4433632,163.3300896,27.2216816,108.8867264,163.3300896,408.325224
,,,,,,,,,55.34848977,166.0454693,27.67424489,110.6969795,166.0454693,415.1136733
,,,,,,,,,56.73333343,170.2000003,28.36666671,113.4666669,170.2000003,425.5000007
,,,,,,,,,57.12253785,171.3676136,28.56126893,114.2450757,171.3676136,428.4190339
,,,,,,,,,57.73802392,173.2140718,28.86901196,115.4760478,173.2140718,433.0351794
,,,,,,,,,58.8513296,176.5539888,29.4256648,117.7026592,176.5539888,441.384972
,,,,,,,,,57.72897265,173.186918,28.86448633,115.4579453,173.186918,432.9672949
,,,,,,,,,54.57913219,163.7373966,27.28956609,109.1582644,163.7373966,409.3434914
,,,,,,,,,51.21206135,153.636184,25.60603067,102.4241227,153.636184,384.0904601
,,,,,,,,,48.62339936,145.8701981,24.31169968,97.24679871,145.8701981,364.6754952
,,,,,,,,,61.58481184,184.7544355,30.79240592,123.1696237,184.7544355,461.8860888
,,,,,,,,,58.89658593,176.6897578,29.44829297,117.7931719,176.6897578,441.7243945
,,,,,,,,,56.98676887,170.9603066,28.49338443,113.9735377,170.9603066,427.4007665
,,,,,,,,,56.16310369,168.4893111,28.08155184,112.3262074,168.4893111,421.2232777
,,,,,,,,,57.81043405,173.4313021,28.90521702,115.6208681,173.4313021,433.5782553
,,,,,,,,,59.10476504,177.3142951,29.55238252,118.2095301,177.3142951,443.2857378
,,,,,,,,,64.21873016,192.6561905,32.10936508,128.4374603,192.6561905,481.6404762
,,,,,,,,,70.05679654,210.1703896,35.02839827,140.1135931,210.1703896,525.4259741
,,,,,,,,,74.89017243,224.6705173,37.44508621,149.7803449,224.6705173,561.6762932
,,,,,,,,,79.05375465,237.161264,39.52687733,158.1075093,237.161264,592.9031599
,,,,,,,,,81.57905778,244.7371733,40.78952889,163.1581156,244.7371733,611.8429334
,,,,,,,,,84.22202737,252.6660821,42.11101368,168.4440547,252.6660821,631.6652053
,,,,,,,,,85.22671786,255.6801536,42.61335893,170.4534357,255.6801536,639.200384
,,,,,,,,,86.28571595,258.8571478,43.14285797,172.5714319,258.8571478,647.1428696
,,,,,,,,,87.19989378,261.5996814,43.59994689,174.3997876,261.5996814,653.9992034
,,,,,,,,,88.9648906,266.8946718,44.4824453,177.9297812,266.8946718,667.2366795
,,,,,,,,,90.51265703,271.5379711,45.25632852,181.0253141,271.5379711,678.8449277
,,,,,,,,,89.15496718,267.4649015,44.57748359,178.3099344,267.4649015,668.6622538
,,,,,,,,,88.11407162,264.3422149,44.05703581,176.2281432,264.3422149,660.8555371
,,,,,,,,,88.90153174,266.7045952,44.45076587,177.8030635,266.7045952,666.761488
,,,,,,,,,86.1137419,258.3412257,43.05687095,172.2274838,258.3412257,645.8530642
,,,,,,,,,80.02224008,240.0667202,40.01112004,160.0444802,240.0667202,600.1668006
,,,,,,,,,73.91263573,221.7379072,36.95631787,147.8252715,221.7379072,554.344768
,,,,,,,,,68.65385036,205.9615511,34.32692518,137.3077007,205.9615511,514.9038777
,,,,,,,,,47.22950444,141.6885133,23.61475222,94.45900888,141.6885133,354.2212833
,,,,,,,,,45.53691775,136.6107533,22.76845888,91.0738355,136.6107533,341.5268831
,,,,,,,,,45.71794307,137.1538292,22.85897153,91.43588613,137.1538292,342.884573
,,,,,,,,,45.78130193,137.3439058,22.89065096,91.56260385,137.3439058,343.3597644
,,,,,,,,,46.00758357,138.0227507,23.00379178,92.01516714,138.0227507,345.0568768
,,,,,,,,,47.56440127,142.6932038,23.78220063,95.12880254,142.6932038,356.7330095
,,,,,,,,,50.20737086,150.6221126,25.10368543,100.4147417,150.6221126,376.5552814
,,,,,,,,,52.51544361,157.5463308,26.2577218,105.0308872,157.5463308,393.8658271
,,,,,,,,,54.87782396,164.6334719,27.43891198,109.7556479,164.6334719,411.5836797
,,,,,,,,,56.90530748,170.7159224,28.45265374,113.810615,170.7159224,426.7898061
,,,,,,,,,57.84663911,173.5399173,28.92331955,115.6932782,173.5399173,433.8497933
,,,,,,,,,57.82853658,173.4856097,28.91426829,115.6570732,173.4856097,433.7140243
,,,,,,,,,57.67466506,173.0239952,28.83733253,115.3493301,173.0239952,432.559988
,,,,,,,,,57.71087012,173.1326104,28.85543506,115.4217402,173.1326104,432.8315259
,,,,,,,,,58.11817708,174.3545312,29.05908854,116.2363542,174.3545312,435.8863281
,,,,,,,,,59.13191884,177.3957565,29.56595942,118.2638377,177.3957565,443.4893913
,,,,,,,,,60.4624549,181.3873647,30.23122745,120.9249098,181.3873647,453.4684117
,,,,,,,,,59.7745587,179.3236761,29.88727935,119.5491174,179.3236761,448.3091903
,,,,,,,,,59.47586694,178.4276008,29.73793347,118.9517339,178.4276008,446.069002
,,,,,,,,,57.60225493,172.8067648,28.80112747,115.2045099,172.8067648,432.016912
,,,,,,,,,55.7105404,167.1316212,27.8552702,111.4210808,167.1316212,417.829053
,,,,,,,,,53.36626259,160.0987878,26.68313129,106.7325252,160.0987878,400.2469694
,,,,,,,,,49.92678162,149.7803449,24.96339081,99.85356324,149.7803449,374.4508621
,,,,,,,,,47.2657095,141.7971285,23.63285475,94.531419,141.7971285,354.4928213
,,,,,,,,,51.51980438,154.5594131,25.75990219,103.0396088,154.5594131,386.3985329
,,,,,,,,,50.90431831,152.7129549,25.45215916,101.8086366,152.7129549,381.7823874
,,,,,,,,,50.723293,152.169879,25.3616465,101.446586,152.169879,380.4246975
,,,,,,,,,51.23921515,153.7176454,25.61960757,102.4784303,153.7176454,384.2941136
,,,,,,,,,53.30290373,159.9087112,26.65145186,106.6058075,159.9087112,399.7717779
,,,,,,,,,57.67466506,173.0239952,28.83733253,115.3493301,173.0239952,432.559988
,,,,,,,,,63.2864498,189.8593494,31.6432249,126.5728996,189.8593494,474.6483735
,,,,,,,,,64.00149979,192.0044994,32.00074989,128.0029996,192.0044994,480.0112484
,,,,,,,,,63.16878334,189.50635,31.58439167,126.3375667,189.50635,473.7658751
,,,,,,,,,61.83824728,185.5147419,30.91912364,123.6764946,185.5147419,463.7868546
,,,,,,,,,60.10040427,180.3012128,30.05020213,120.2008085,180.3012128,450.753032
,,,,,,,,,59.46681567,178.400447,29.73340783,118.9336313,178.400447,446.0011175
,,,,,,,,,60.65253148,181.9575944,30.32626574,121.305063,181.9575944,454.8939861
,,,,,,,,,60.1456606,180.4369818,30.0728303,120.2913212,180.4369818,451.0924545
,,,,,,,,,61.0960435,183.2881305,30.54802175,122.192087,183.2881305,458.2203262
,,,,,,,,,63.2049884,189.6149652,31.6024942,126.4099768,189.6149652,474.037413
,,,,,,,,,65.56736875,196.7021063,32.78368438,131.1347375,196.7021063,491.7552657
,,,,,,,,,66.46344406,199.3903322,33.23172203,132.9268881,199.3903322,498.4758304
,,,,,,,,,66.0561371,198.1684113,33.02806855,132.1122742,198.1684113,495.4210283
,,,,,,,,,64.56267826,193.6880348,32.28133913,129.1253565,193.6880348,484.220087
,,,,,,,,,62.39037449,187.1711235,31.19518725,124.780749,187.1711235,467.9278087
,,,,,,,,,59.23148276,177.6944483,29.61574138,118.4629655,177.6944483,444.2361207
,,,,,,,,,55.45710496,166.3713149,27.72855248,110.9142099,166.3713149,415.9282872
,,,,,,,,,52.81413538,158.4424061,26.40706769,105.6282708,158.4424061,396.1060153
,,,,,,,,,58.45782583,175.3734775,29.22891291,116.9156517,175.3734775,438.4336937
,,,,,,,,,56.93630806,170.8089242,28.46815403,113.8726161,170.8089242,427.0223105
,,,,,,,,,56.85281013,170.5584304,28.42640507,113.7056203,170.5584304,426.396076
,,,,,,,,,56.67653673,170.0296102,28.33826837,113.3530735,170.0296102,425.0740255
,,,,,,,,,57.17752429,171.5325729,28.58876215,114.3550486,171.5325729,428.8314322
,,,,,,,,,59.14436433,177.433093,29.57218216,118.2887287,177.433093,443.5827325
,,,,,,,,,63.22648516,189.6794555,31.61324258,126.4529703,189.6794555,474.1986387
,,,,,,,,,67.41993656,202.2598097,33.70996828,134.8398731,202.2598097,505.6495242
,,,,,,,,,68.24563827,204.7369148,34.12281914,136.4912765,204.7369148,511.8422871
,,,,,,,,,65.67575766,197.027273,32.83787883,131.3515153,197.027273,492.5681825
,,,,,,,,,63.99652159,191.9895648,31.9982608,127.9930432,191.9895648,479.9739119
,,,,,,,,,63.48625649,190.4587695,31.74312824,126.972513,190.4587695,476.1469236
,,,,,,,,,62.57705685,187.7311705,31.28852842,125.1541137,187.7311705,469.3279264
,,,,,,,,,62.02040401,186.061212,31.010202,124.040808,186.061212,465.15303
,,,,,,,,,62.06679174,186.2003752,31.03339587,124.1335835,186.2003752,465.5009381
,,,,,,,,,63.71819517,191.1545855,31.85909759,127.4363903,191.1545855,477.8864638
,,,,,,,,,66.52001447,199.5600434,33.26000723,133.0400289,199.5600434,498.9001085
,,,,,,,,,70.97323719,212.9197116,35.4866186,141.9464744,212.9197116,532.299279
,,,,,,,,,71.85460419,215.5638126,35.9273021,143.7092084,215.5638126,538.9095314
,,,,,,,,,69.53521736,208.6056521,34.76760868,139.0704347,208.6056521,521.5141302
,,,,,,,,,68.02297714,204.0689314,34.01148857,136.0459543,204.0689314,510.1723285
,,,,,,,,,65.23971293,195.7191388,32.61985647,130.4794259,195.7191388,489.297847
,,,,,,,,,61.40808588,184.2242576,30.70404294,122.8161718,184.2242576,460.5606441
,,,,,,,,,58.16094431,174.4828329,29.08047216,116.3218886,174.4828329,436.2070823
,,,,,,,,,51.62027343,154.8608203,25.81013672,103.2405469,154.8608203,387.1520507
,,,,,,,,,50.33069435,150.9920831,25.16534718,100.6613887,150.9920831,377.4802076
,,,,,,,,,50.05236793,150.1571038,25.02618397,100.1047359,150.1571038,375.3927595
,,,,,,,,,50.23791888,150.7137566,25.11895944,100.4758378,150.7137566,376.7843916
,,,,,,,,,51.69449381,155.0834814,25.84724691,103.3889876,155.0834814,387.7087036
,,,,,,,,,54.17159895,162.5147969,27.08579948,108.3431979,162.5147969,406.2869921
,,,,,,,,,58.32794016,174.9838205,29.16397008,116.6558803,174.9838205,437.4595512
,,,,,,,,,63.26359535,189.7907861,31.63179768,126.5271907,189.7907861,474.4769651
,,,,,,,,,65.68503521,197.0551056,32.8425176,131.3700704,197.0551056,492.6377641
,,,,,,,,,65.28610067,195.858302,32.64305034,130.5722013,195.858302,489.645755
,,,,,,,,,64.61811726,193.8543518,32.30905863,129.2362345,193.8543518,484.6358795
,,,,,,,,,64.70161519,194.1048456,32.35080759,129.4032304,194.1048456,485.2621139
,,,,,,,,,65.30465577,195.9139673,32.65232788,130.6093115,195.9139673,489.7849182
,,,,,,,,,64.62739481,193.8821844,32.31369741,129.2547896,193.8821844,484.7054611
,,,,,,,,,63.86663593,191.5999078,31.93331796,127.7332719,191.5999078,478.9997695
,,,,,,,,,64.43256632,193.2976989,32.21628316,128.8651326,193.2976989,483.2442474
,,,,,,,,,67.52198958,202.5659687,33.76099479,135.0439792,202.5659687,506.4149219
,,,,,,,,,71.93810212,215.8143064,35.96905106,143.8762042,215.8143064,539.5357659
,,,,,,,,,74.461595,223.384785,37.2307975,148.92319,223.384785,558.4619625
,,,,,,,,,74.02555027,222.0766508,37.01277514,148.0511005,222.0766508,555.191627
,,,,,,,,,72.29064892,216.8719468,36.14532446,144.5812978,216.8719468,542.1798669
,,,,,,,,,69.60016019,208.8004806,34.80008009,139.2003204,208.8004806,522.0012014
,,,,,,,,,66.51073692,199.5322108,33.25536846,133.0214738,199.5322108,498.8305269
,,,,,,,,,63.16154233,189.484627,31.58077116,126.3230847,189.484627,473.7115675
,,,,,,,,,47.88142185,143.6442656,23.94071093,95.7628437,143.6442656,359.1106639
,,,,,,,,,47.00005485,141.0001646,23.50002743,94.00010971,141.0001646,352.5004114
